customer_id,month,amount
C00511,2024-04,4141.55
C00511,2024-07,1788.05
C00511,2024-08,25820.19
C00511,2024-09,1295.02
C00511,2024-10,3337.13
C00511,2024-12,605.57
C00511,2025-01,39274.51
C00511,2025-03,13338.57
C00511,2025-04,4296.2699999999995
C00511,2025-05,22019.43
C00511,2025-06,1935.15
C00511,2025-07,18815.27
C00511,2025-08,3550.3
C00511,2025-09,1135.06
C00511,2025-10,6567.09
C00511,2025-12,1400.18
C00512,2024-01,2466.18
C00512,2024-03,35097.58
C00512,2024-04,51027.61
C00512,2024-05,1730.21
C00512,2024-06,511.64
C00512,2024-08,11439.73
C00512,2024-10,1126.55
C00512,2024-11,2842.53
C00512,2024-12,2013.14
C00512,2025-02,6789.79
C00512,2025-03,6186.51
C00512,2025-05,7852.63
C00512,2025-06,17772.93
C00512,2025-11,14608.46
C00512,2025-12,72767.6
C00513,2024-02,34300.01
C00513,2024-03,22761.41
C00513,2024-04,22164.66
C00513,2024-05,38530.92
C00513,2024-07,31328.17
C00513,2024-08,42642.060000000005
C00513,2024-09,61447.25
C00513,2024-10,920.22
C00513,2024-11,21784.96
C00513,2024-12,11429.6
C00513,2025-01,7290.9
C00513,2025-02,2919.67
C00513,2025-03,3810.55
C00513,2025-04,19499.75
C00513,2025-05,7324.43
C00513,2025-06,18055.42
C00513,2025-07,11591.980000000001
C00513,2025-08,9041.83
C00513,2025-09,60197.64
C00513,2025-11,30661.850000000002
C00513,2025-12,4556.04
C00514,2024-01,52001.37
C00514,2024-02,6371.58
C00514,2024-03,9540.84
C00514,2024-04,1953.09
C00514,2024-05,23347.31
C00514,2024-06,27260.74
C00514,2024-07,11289.35
C00514,2024-08,3401.59
C00514,2024-10,4636.0
C00514,2024-11,16298.970000000001
C00514,2025-01,12752.61
C00514,2025-04,950.94
C00514,2025-06,28269.11
C00514,2025-07,22800.969999999998
C00514,2025-08,1985.14
C00514,2025-09,45042.71000000001
C00514,2025-10,3364.92
C00515,2024-03,318.45
C00515,2024-04,8457.18
C00515,2024-05,22083.19
C00515,2024-06,17054.15
C00515,2024-07,13891.03
C00515,2024-08,15802.63
C00515,2024-09,1503.49
C00515,2024-10,12085.31
C00515,2024-11,23314.75
C00515,2024-12,3014.27
C00515,2025-02,19922.27
C00515,2025-03,2813.86
C00515,2025-04,1251.54
C00515,2025-05,6491.41
C00515,2025-07,25392.13
C00515,2025-09,4740.63
C00515,2025-10,41678.4
C00515,2025-11,6058.09
C00516,2024-01,2490.02
C00516,2024-02,13433.29
C00516,2024-03,13053.34
C00516,2024-04,36982.0
C00516,2024-05,14901.66
C00516,2024-07,10026.42
C00516,2024-08,31380.78
C00516,2024-10,2660.18
C00516,2024-11,5298.07
C00516,2024-12,3239.55
C00516,2025-01,2020.7
C00516,2025-03,31649.23
C00516,2025-04,2397.73
C00516,2025-05,6506.87
C00516,2025-06,2423.14
C00516,2025-07,15756.09
C00516,2025-08,3901.91
C00516,2025-09,3585.31
C00516,2025-10,30107.98
C00516,2025-11,15686.830000000002
C00516,2025-12,3121.93
C00517,2024-02,11684.95
C00517,2024-03,5896.52
C00517,2024-05,29815.410000000003
C00517,2024-06,13607.51
C00517,2024-07,2337.36
C00517,2024-09,8926.81
C00517,2024-12,2734.57
C00517,2025-02,2441.08
C00517,2025-03,1803.39
C00517,2025-04,12887.96
C00517,2025-05,11037.75
C00517,2025-06,50845.39
C00517,2025-07,2587.08
C00517,2025-09,19029.68
C00517,2025-10,11054.36
C00517,2025-11,12147.69
C00518,2024-01,17009.69
C00518,2024-04,1601.4
C00518,2024-05,9851.83
C00518,2024-06,7619.17
C00518,2024-08,6641.53
C00518,2024-09,84381.63
C00518,2024-10,2630.83
C00518,2024-11,11011.85
C00518,2025-01,41331.89
C00518,2025-02,1982.01
C00518,2025-03,20973.38
C00518,2025-04,7952.08
C00518,2025-05,1290.74
C00518,2025-06,60668.54
C00518,2025-07,3410.1499999999996
C00518,2025-08,8382.97
C00518,2025-10,2274.04
C00518,2025-11,1258.58
C00518,2025-12,3122.88
C00519,2024-01,1304.65
C00519,2024-02,14979.78
C00519,2024-03,12916.28
C00519,2024-06,8381.869999999999
C00519,2024-07,17207.190000000002
C00519,2024-08,28297.1
C00519,2024-09,18970.33
C00519,2024-10,32179.65
C00519,2024-11,26805.329999999998
C00519,2024-12,1484.75
C00519,2025-01,23589.41
C00519,2025-02,11484.47
C00519,2025-03,32172.86
C00519,2025-04,13872.789999999999
C00519,2025-05,2125.13
C00519,2025-06,784.97
C00519,2025-07,12215.27
C00519,2025-11,10671.55
C00519,2025-12,7952.44
C00520,2024-01,15429.26
C00520,2024-03,29109.98
C00520,2024-04,9732.74
C00520,2024-05,18282.22
C00520,2024-06,22570.54
C00520,2024-07,21698.16
C00520,2024-08,37947.77
C00520,2024-09,14481.4
C00520,2024-11,11482.7
C00520,2024-12,3330.6400000000003
C00520,2025-01,7047.37
C00520,2025-02,10085.16
C00520,2025-05,1976.67
C00520,2025-06,40159.08
C00520,2025-07,1600.88
C00520,2025-08,637.87
C00520,2025-09,4135.1
C00520,2025-10,3458.48
C00521,2024-02,20350.88
C00521,2024-03,49043.71
C00521,2024-04,16552.71
C00521,2024-06,62810.95
C00521,2024-07,2726.45
C00521,2024-09,1738.93
C00521,2024-10,28941.97
C00521,2024-12,2644.66
C00521,2025-01,24393.739999999998
C00521,2025-02,693.55
C00521,2025-03,29671.11
C00521,2025-04,11487.630000000001
C00521,2025-05,10866.29
C00521,2025-06,1923.63
C00521,2025-07,12892.82
C00521,2025-08,16932.83
C00521,2025-09,42890.04
C00521,2025-10,2538.17
C00521,2025-11,1726.99
C00522,2024-02,33426.45
C00522,2024-03,40302.97
C00522,2024-05,18370.86
C00522,2024-06,306.31
C00522,2024-07,41429.23
C00522,2024-08,15643.58
C00522,2024-09,5024.950000000001
C00522,2024-11,4906.0
C00522,2024-12,77272.58
C00522,2025-02,27372.04
C00522,2025-04,22157.53
C00522,2025-05,8591.4
C00522,2025-06,66821.33
C00522,2025-07,22707.4
C00522,2025-10,564.04
C00522,2025-11,15489.04
C00522,2025-12,6537.25
C00523,2024-01,12054.95
C00523,2024-02,959.38
C00523,2024-03,44147.759999999995
C00523,2024-04,1731.55
C00523,2024-05,43185.32
C00523,2024-06,1071.12
C00523,2024-09,21289.94
C00523,2024-10,13707.73
C00523,2024-11,3136.99
C00523,2025-01,3431.56
C00523,2025-02,3266.47
C00523,2025-03,6156.46
C00523,2025-04,5187.9
C00523,2025-05,1121.31
C00523,2025-06,1031.81
C00523,2025-07,50950.63
C00523,2025-08,50680.94
C00523,2025-09,2161.66
C00523,2025-10,677.45
C00523,2025-11,8944.02
C00523,2025-12,5190.14
C00524,2024-01,10841.18
C00524,2024-02,30582.85
C00524,2024-03,10415.57
C00524,2024-04,5593.86
C00524,2024-05,20148.5
C00524,2024-06,23846.91
C00524,2024-09,27300.46
C00524,2024-10,1879.1
C00524,2024-12,25971.239999999998
C00524,2025-02,16099.5
C00524,2025-04,1599.49
C00524,2025-05,11635.92
C00524,2025-07,1265.35
C00524,2025-08,825.32
C00524,2025-09,4962.57
C00524,2025-10,2085.73
C00524,2025-11,12477.5
C00524,2025-12,16170.76
C00525,2024-01,11311.53
C00525,2024-02,12307.650000000001
C00525,2024-03,1339.66
C00525,2024-04,15953.46
C00525,2024-05,72973.91
C00525,2024-07,63946.05
C00525,2024-08,31677.19
C00525,2024-09,97483.07
C00525,2024-10,2799.59
C00525,2024-11,939.3
C00525,2024-12,12269.89
C00525,2025-01,31070.019999999997
C00525,2025-02,2724.52
C00525,2025-04,60011.259999999995
C00525,2025-05,4755.73
C00525,2025-06,41063.9
C00525,2025-08,2550.17
C00525,2025-09,2952.14
C00525,2025-10,13214.64
C00525,2025-11,1621.32
C00525,2025-12,42910.439999999995
C00526,2024-01,863.87
C00526,2024-03,19163.61
C00526,2024-04,79378.41
C00526,2024-05,6437.94
C00526,2024-07,57458.35
C00526,2024-08,28774.07
C00526,2024-09,3173.65
C00526,2024-10,3130.49
C00526,2024-12,1965.11
C00526,2025-01,109414.56
C00526,2025-02,2588.6
C00526,2025-03,444.09
C00526,2025-04,2165.29
C00526,2025-05,14567.79
C00526,2025-06,19862.46
C00526,2025-07,46626.07
C00526,2025-08,1618.76
C00526,2025-09,5871.6900000000005
C00526,2025-10,2285.29
C00526,2025-12,40363.78
C00527,2024-01,16267.489999999998
C00527,2024-02,3479.86
C00527,2024-03,23410.02
C00527,2024-04,3530.21
C00527,2024-05,21144.52
C00527,2024-06,6454.51
C00527,2024-07,1114.96
C00527,2024-09,350.4
C00527,2024-10,8299.01
C00527,2024-11,14477.27
C00527,2024-12,304.21
C00527,2025-01,49885.86
C00527,2025-02,12762.23
C00527,2025-03,4801.14
C00527,2025-05,6386.09
C00527,2025-07,36424.380000000005
C00527,2025-08,7865.53
C00527,2025-09,1408.55
C00527,2025-10,4482.32
C00527,2025-11,20829.49
C00527,2025-12,49244.57
C00528,2024-01,985.44
C00528,2024-02,18284.879999999997
C00528,2024-04,7408.459999999999
C00528,2024-05,46847.91
C00528,2024-09,28496.18
C00528,2025-02,19897.88
C00528,2025-03,373.61
C00528,2025-07,1973.16
C00528,2025-09,12968.25
C00528,2025-10,14468.23
C00528,2025-11,9188.31
C00528,2025-12,8349.1
C00529,2024-01,36770.92
C00529,2024-02,35149.63
C00529,2024-03,13212.609999999999
C00529,2024-06,13168.62
C00529,2024-07,63420.08
C00529,2024-08,14052.34
C00529,2024-09,4135.06
C00529,2024-10,8707.85
C00529,2024-12,7842.040000000001
C00529,2025-01,1280.11
C00529,2025-02,2190.13
C00529,2025-03,15622.93
C00529,2025-05,2058.14
C00529,2025-06,15345.920000000002
C00529,2025-08,22394.3
C00529,2025-10,89190.57
C00529,2025-11,13541.63
C00529,2025-12,10307.82
C00530,2024-01,6030.870000000001
C00530,2024-02,36552.549999999996
C00530,2024-03,47476.08
C00530,2024-04,5140.09
C00530,2024-06,21254.12
C00530,2024-07,3220.66
C00530,2024-10,2825.27
C00530,2024-11,8340.67
C00530,2024-12,4919.93
C00530,2025-01,31492.98
C00530,2025-02,11458.08
C00530,2025-03,15165.42
C00530,2025-05,5656.61
C00530,2025-06,18056.15
C00530,2025-07,9187.05
C00530,2025-08,2360.25
C00530,2025-09,17583.38
C00530,2025-10,53909.34
C00530,2025-11,19622.269999999997
C00530,2025-12,17981.51
C00531,2024-01,18841.88
C00531,2024-02,46587.01
C00531,2024-03,3135.18
C00531,2024-06,12825.34
C00531,2024-07,28377.100000000002
C00531,2024-09,23737.760000000002
C00531,2024-11,18567.739999999998
C00531,2024-12,71457.03
C00531,2025-01,46738.6
C00531,2025-02,18688.36
C00531,2025-03,22063.260000000002
C00531,2025-04,27103.149999999998
C00531,2025-05,79708.3
C00531,2025-07,58355.75
C00531,2025-08,10472.06
C00531,2025-09,29040.480000000003
C00531,2025-10,3340.52
C00531,2025-11,9236.49
C00531,2025-12,63621.28
C00532,2024-01,43184.72
C00532,2024-03,36562.76
C00532,2024-04,5378.41
C00532,2024-06,17283.43
C00532,2024-07,13359.43
C00532,2024-08,1020.2
C00532,2024-09,2185.87
C00532,2024-10,20745.27
C00532,2024-11,6384.389999999999
C00532,2024-12,739.03
C00532,2025-02,70971.95999999999
C00532,2025-03,33599.5
C00532,2025-04,725.76
C00532,2025-05,58939.82
C00532,2025-06,3909.01
C00532,2025-07,279.36
C00532,2025-08,47986.65
C00532,2025-09,10319.289999999999
C00532,2025-10,5249.47
C00532,2025-11,11525.099999999999
C00532,2025-12,14353.619999999999
C00533,2024-01,45671.61
C00533,2024-02,40371.36
C00533,2024-03,42505.42
C00533,2024-04,1109.89
C00533,2024-05,9544.34
C00533,2024-06,3163.91
C00533,2024-07,1534.86
C00533,2024-08,1726.89
C00533,2024-09,2704.61
C00533,2024-10,2848.13
C00533,2024-11,56412.409999999996
C00533,2024-12,6002.99
C00533,2025-01,9106.51
C00533,2025-02,16997.82
C00533,2025-03,1591.65
C00533,2025-04,17666.48
C00533,2025-06,31622.76
C00533,2025-08,12656.11
C00533,2025-10,1163.58
C00533,2025-11,596.48
C00533,2025-12,3616.49
C00534,2024-01,7654.23
C00534,2024-02,1739.22
C00534,2024-03,39271.37
C00534,2024-05,1274.15
C00534,2024-06,700.12
C00534,2024-07,15393.2
C00534,2024-08,1904.96
C00534,2024-09,17579.23
C00534,2024-12,24994.36
C00534,2025-01,826.99
C00534,2025-02,17018.87
C00534,2025-03,3998.09
C00534,2025-04,17574.42
C00534,2025-06,18425.8
C00534,2025-07,36251.93
C00534,2025-09,1487.05
C00534,2025-10,2637.8
C00534,2025-11,75279.84
C00534,2025-12,35208.19
C00535,2024-01,9199.68
C00535,2024-03,362.42
C00535,2024-04,46178.44
C00535,2024-06,25406.42
C00535,2024-07,4772.81
C00535,2024-09,19934.65
C00535,2024-11,14653.750000000002
C00535,2025-01,13574.76
C00535,2025-02,7865.72
C00535,2025-04,20590.04
C00535,2025-05,7250.81
C00535,2025-08,10299.46
C00535,2025-09,5857.59
C00536,2024-03,17028.52
C00536,2024-05,4027.68
C00536,2024-06,3249.79
C00536,2024-08,4732.8
C00536,2024-09,5528.35
C00536,2024-10,22123.699999999997
C00536,2024-11,41024.4
C00536,2024-12,12610.33
C00536,2025-01,21534.63
C00536,2025-02,8771.6
C00536,2025-03,12294.34
C00536,2025-04,439.52
C00536,2025-05,32265.36
C00536,2025-06,3927.47
C00536,2025-08,1200.52
C00536,2025-10,15617.81
C00536,2025-11,8018.03
C00536,2025-12,57139.16
C00537,2024-01,20572.75
C00537,2024-02,2874.92
C00537,2024-03,20413.06
C00537,2024-04,17029.28
C00537,2024-06,12677.710000000001
C00537,2024-07,26308.54
C00537,2024-08,50585.54
C00537,2024-09,2564.58
C00537,2024-11,39627.46
C00537,2024-12,170.55
C00537,2025-01,3411.05
C00537,2025-03,1425.56
C00537,2025-04,4227.2
C00537,2025-05,1010.81
C00537,2025-07,3466.84
C00537,2025-08,14648.509999999998
C00537,2025-10,1144.42
C00537,2025-11,17898.99
C00538,2024-01,29119.91
C00538,2024-03,12792.93
C00538,2024-04,34315.49
C00538,2024-05,6844.79
C00538,2024-06,224.79
C00538,2024-07,15111.05
C00538,2024-08,12380.59
C00538,2024-09,25635.88
C00538,2024-10,6451.37
C00538,2024-12,18827.36
C00538,2025-01,53398.42
C00538,2025-02,6201.15
C00538,2025-03,1958.7
C00538,2025-04,6491.53
C00538,2025-07,4253.77
C00538,2025-08,27382.68
C00538,2025-09,18381.47
C00538,2025-10,4890.71
C00538,2025-12,749.09
C00539,2024-01,8130.52
C00539,2024-02,608.96
C00539,2024-03,2357.07
C00539,2024-04,11292.69
C00539,2024-05,20130.15
C00539,2024-06,2803.71
C00539,2024-07,7436.01
C00539,2024-08,3130.99
C00539,2024-10,7470.51
C00539,2024-12,15863.62
C00539,2025-03,23836.78
C00539,2025-04,31204.18
C00539,2025-06,38504.21
C00539,2025-07,2104.72
C00539,2025-08,12720.19
C00539,2025-09,5365.56
C00539,2025-10,7560.51
C00539,2025-11,12992.91
C00539,2025-12,19574.56
C00540,2024-01,49028.42
C00540,2024-02,18859.99
C00540,2024-03,1421.16
C00540,2024-04,11533.33
C00540,2024-07,14663.89
C00540,2024-08,20949.58
C00540,2024-09,22295.7
C00540,2024-10,15866.03
C00540,2024-11,18869.04
C00540,2024-12,22192.38
C00540,2025-02,19568.6
C00540,2025-03,13199.34
C00540,2025-04,48996.86
C00540,2025-06,2873.71
C00540,2025-08,26621.38
C00540,2025-09,1539.91
C00540,2025-10,12227.58
C00541,2024-01,20072.010000000002
C00541,2024-02,37264.46
C00541,2024-04,26980.38
C00541,2024-05,2576.31
C00541,2024-06,9079.29
C00541,2024-07,7137.72
C00541,2024-08,1869.42
C00541,2024-09,21444.86
C00541,2024-11,9485.7
C00541,2025-03,14649.61
C00541,2025-05,50697.8
C00541,2025-07,861.3
C00541,2025-08,5745.0599999999995
C00541,2025-09,428.54
C00541,2025-10,9102.02
C00541,2025-12,11855.65
C00542,2024-01,3048.57
C00542,2024-03,3834.04
C00542,2024-04,50699.22
C00542,2024-05,629.76
C00542,2024-06,604.71
C00542,2024-08,10865.89
C00542,2024-10,17602.23
C00542,2024-11,662.18
C00542,2024-12,5871.73
C00542,2025-02,3001.81
C00542,2025-03,2915.77
C00542,2025-04,8530.56
C00542,2025-05,8547.43
C00542,2025-06,10547.67
C00542,2025-07,24213.260000000002
C00542,2025-08,12554.08
C00542,2025-09,17001.289999999997
C00542,2025-10,2276.73
C00542,2025-12,1282.1
C00543,2024-01,478.61
C00543,2024-02,356.84
C00543,2024-03,111457.18
C00543,2024-04,5666.4
C00543,2024-05,2338.7
C00543,2024-07,4225.34
C00543,2024-08,1270.3700000000001
C00543,2024-09,6538.4800000000005
C00543,2024-10,3493.09
C00543,2024-12,16328.54
C00543,2025-01,26851.15
C00543,2025-02,31790.31
C00543,2025-03,18021.53
C00543,2025-04,4389.15
C00543,2025-05,29696.38
C00543,2025-06,36135.27
C00543,2025-07,11657.99
C00543,2025-08,45225.450000000004
C00543,2025-09,1264.69
C00543,2025-11,53566.05
C00543,2025-12,51387.46
C00544,2024-02,38760.08
C00544,2024-03,2846.11
C00544,2024-04,12184.66
C00544,2024-05,107884.41
C00544,2024-06,3149.18
C00544,2024-07,1499.51
C00544,2024-08,13408.1
C00544,2024-11,53385.53999999999
C00544,2025-01,18766.59
C00544,2025-02,25638.66
C00544,2025-03,14736.96
C00544,2025-04,8452.619999999999
C00544,2025-06,1274.87
C00544,2025-07,16412.34
C00544,2025-08,2534.1
C00544,2025-09,26098.17
C00544,2025-10,72987.31
C00544,2025-11,42345.34
C00544,2025-12,5513.36
C00545,2024-02,515.99
C00545,2024-04,14723.21
C00545,2024-05,3030.1
C00545,2024-09,17058.59
C00545,2024-10,49305.82
C00545,2024-11,1293.15
C00545,2024-12,4135.28
C00545,2025-02,17105.01
C00545,2025-03,7607.15
C00545,2025-07,8028.63
C00545,2025-08,9362.71
C00545,2025-09,14605.85
C00545,2025-11,4349.33
C00546,2024-01,10709.24
C00546,2024-03,3310.13
C00546,2024-04,19987.49
C00546,2024-05,7686.9800000000005
C00546,2024-06,20051.309999999998
C00546,2024-09,46718.44
C00546,2024-11,1703.86
C00546,2024-12,13839.91
C00546,2025-01,35552.46
C00546,2025-03,26121.64
C00546,2025-04,31005.4
C00546,2025-06,50242.689999999995
C00546,2025-08,3104.1
C00546,2025-09,4011.5
C00546,2025-10,12700.94
C00546,2025-11,1993.5
C00546,2025-12,19180.13
C00547,2024-01,1742.73
C00547,2024-02,17981.87
C00547,2024-05,12389.49
C00547,2024-06,14968.19
C00547,2024-07,66387.6
C00547,2024-08,13836.73
C00547,2024-09,10491.22
C00547,2024-10,5722.67
C00547,2024-11,21148.68
C00547,2024-12,29490.87
C00547,2025-01,4946.08
C00547,2025-02,3888.79
C00547,2025-03,2706.29
C00547,2025-04,31619.99
C00547,2025-05,19894.29
C00547,2025-06,415.61
C00547,2025-07,59022.62
C00547,2025-08,613.82
C00547,2025-10,6008.69
C00547,2025-12,31354.77
C00548,2024-01,55234.01
C00548,2024-02,11420.88
C00548,2024-03,695.36
C00548,2024-05,4964.56
C00548,2024-06,2425.14
C00548,2024-07,7688.120000000001
C00548,2024-08,5251.68
C00548,2024-09,2612.01
C00548,2024-11,1636.12
C00548,2024-12,7793.9
C00548,2025-02,9566.36
C00548,2025-03,12272.62
C00548,2025-05,5854.66
C00548,2025-08,8785.77
C00548,2025-09,2895.39
C00548,2025-11,15400.6
C00548,2025-12,11053.62
C00549,2024-01,7237.31
C00549,2024-02,35833.299999999996
C00549,2024-03,584.89
C00549,2024-04,6503.31
C00549,2024-05,5500.110000000001
C00549,2024-06,4473.9
C00549,2024-07,1780.05
C00549,2024-08,661.99
C00549,2024-09,1785.93
C00549,2024-10,7213.07
C00549,2024-11,12413.15
C00549,2024-12,9847.09
C00549,2025-01,22254.019999999997
C00549,2025-02,4886.18
C00549,2025-04,7021.01
C00549,2025-06,2280.82
C00549,2025-08,1346.13
C00549,2025-09,21904.19
C00549,2025-10,16573.61
C00549,2025-11,43354.75
C00550,2024-01,1345.51
C00550,2024-04,3071.93
C00550,2024-05,28718.85
C00550,2024-06,24620.47
C00550,2024-07,64141.060000000005
C00550,2024-08,4273.25
C00550,2024-09,47001.98
C00550,2024-11,78407.5
C00550,2024-12,1794.21
C00550,2025-01,25510.96
C00550,2025-03,41507.57
C00550,2025-04,27115.81
C00550,2025-05,5646.76
C00550,2025-08,24727.760000000002
C00550,2025-09,2867.69
C00550,2025-10,4152.8
C00550,2025-11,13207.71
C00550,2025-12,2262.33
C00551,2024-01,24892.0
C00551,2024-02,7449.26
C00551,2024-03,546.08
C00551,2024-05,9996.11
C00551,2024-06,2975.63
C00551,2024-07,5295.05
C00551,2024-08,42143.57
C00551,2024-10,6344.37
C00551,2024-11,59016.5
C00551,2025-01,19138.07
C00551,2025-04,14822.02
C00551,2025-05,12471.7
C00551,2025-06,851.82
C00551,2025-08,37216.21
C00551,2025-09,1755.62
C00551,2025-10,463.67
C00551,2025-11,735.36
C00551,2025-12,15241.369999999999
C00552,2024-01,39397.27
C00552,2024-02,519.24
C00552,2024-03,3368.1000000000004
C00552,2024-05,5363.74
C00552,2024-06,4314.29
C00552,2024-08,983.18
C00552,2024-09,29425.839999999997
C00552,2024-10,72642.26
C00552,2024-11,14704.4
C00552,2025-01,22801.199999999997
C00552,2025-02,18360.02
C00552,2025-05,2508.17
C00552,2025-06,39746.98
C00552,2025-07,7930.719999999999
C00552,2025-08,10245.23
C00552,2025-09,70715.5
C00552,2025-10,6402.88
C00552,2025-12,4880.37
C00553,2024-01,20691.37
C00553,2024-02,773.11
C00553,2024-03,5871.85
C00553,2024-04,62381.27
C00553,2024-05,17845.88
C00553,2024-07,3060.12
C00553,2024-09,2789.6000000000004
C00553,2024-10,34969.07
C00553,2024-11,35309.61
C00553,2024-12,13868.38
C00553,2025-01,3815.2
C00553,2025-02,20716.26
C00553,2025-06,959.16
C00553,2025-07,63072.05
C00553,2025-09,17285.03
C00553,2025-11,10440.73
C00553,2025-12,3467.62
C00554,2024-01,27731.19
C00554,2024-02,39509.22
C00554,2024-03,19300.09
C00554,2024-06,25789.06
C00554,2024-07,17948.46
C00554,2024-08,47220.93
C00554,2024-09,2166.76
C00554,2024-10,9593.49
C00554,2024-11,10865.26
C00554,2024-12,37095.020000000004
C00554,2025-01,901.09
C00554,2025-02,4751.27
C00554,2025-03,49908.61
C00554,2025-04,246.35
C00554,2025-05,1420.98
C00554,2025-07,10600.01
C00554,2025-08,38913.2
C00554,2025-09,537.79
C00554,2025-11,5221.87
C00554,2025-12,8812.59
C00555,2024-01,997.06
C00555,2024-02,34038.44
C00555,2024-04,40759.18
C00555,2024-06,730.87
C00555,2024-07,13242.51
C00555,2024-08,16536.47
C00555,2024-10,6523.88
C00555,2024-11,2377.92
C00555,2024-12,3975.45
C00555,2025-01,33936.54
C00555,2025-02,9586.58
C00555,2025-04,30927.579999999998
C00555,2025-05,18416.22
C00555,2025-06,2278.62
C00555,2025-08,1875.05
C00555,2025-09,17669.43
C00555,2025-10,36634.27
C00555,2025-11,30593.54
C00555,2025-12,863.01
C00556,2024-01,846.4
C00556,2024-03,66281.82
C00556,2024-04,18287.95
C00556,2024-06,5247.8099999999995
C00556,2024-07,19885.8
C00556,2024-08,1681.56
C00556,2024-11,13257.83
C00556,2024-12,15418.250000000002
C00556,2025-01,13557.21
C00556,2025-02,1953.82
C00556,2025-03,2949.43
C00556,2025-04,22187.36
C00556,2025-05,50425.94
C00556,2025-08,14545.59
C00556,2025-09,1777.4
C00556,2025-11,21312.6
C00556,2025-12,3614.44
C00557,2024-01,17913.89
C00557,2024-02,3192.97
C00557,2024-03,414.49
C00557,2024-05,3941.05
C00557,2024-06,9310.59
C00557,2024-07,5452.5599999999995
C00557,2024-08,513.64
C00557,2024-09,996.62
C00557,2024-11,2291.45
C00557,2024-12,3508.06
C00557,2025-01,50646.86
C00557,2025-02,40899.48
C00557,2025-03,677.71
C00557,2025-04,45005.66
C00557,2025-05,707.45
C00557,2025-06,3581.95
C00557,2025-07,13953.11
C00557,2025-08,2793.89
C00557,2025-09,717.49
C00557,2025-11,37755.73
C00557,2025-12,26571.520000000004
C00558,2024-01,18916.62
C00558,2024-02,65416.46
C00558,2024-03,37289.76
C00558,2024-04,38636.14
C00558,2024-06,34879.59
C00558,2024-07,10395.2
C00558,2024-08,6211.39
C00558,2024-09,2087.42
C00558,2024-10,6750.35
C00558,2024-11,3489.91
C00558,2025-01,85326.85
C00558,2025-03,10606.4
C00558,2025-04,6366.46
C00558,2025-05,6480.6
C00558,2025-07,2590.04
C00558,2025-08,4325.27
C00558,2025-09,3451.3900000000003
C00558,2025-10,4122.19
C00558,2025-12,6545.32
C00559,2024-01,36108.18
C00559,2024-02,2274.49
C00559,2024-03,2113.3
C00559,2024-04,2777.16
C00559,2024-06,34093.48
C00559,2024-07,1700.11
C00559,2024-09,30438.170000000002
C00559,2024-10,46772.25
C00559,2024-12,6713.19
C00559,2025-01,3473.42
C00559,2025-02,31829.04
C00559,2025-03,47269.76
C00559,2025-04,23331.3
C00559,2025-06,12036.12
C00559,2025-07,3964.38
C00559,2025-09,39711.71
C00559,2025-10,33117.71
C00559,2025-12,55889.91
C00560,2024-01,528.0
C00560,2024-02,17727.51
C00560,2024-03,44283.27
C00560,2024-04,10976.63
C00560,2024-05,30755.899999999998
C00560,2024-06,38793.15
C00560,2024-08,2155.91
C00560,2024-09,1097.47
C00560,2024-11,2851.65
C00560,2024-12,1489.57
C00560,2025-01,52662.98
C00560,2025-02,6677.150000000001
C00560,2025-03,41092.75
C00560,2025-04,14774.86
C00560,2025-05,12717.53
C00560,2025-07,2382.71
C00560,2025-08,1114.54
C00560,2025-09,8722.130000000001
C00560,2025-10,243.14
C00560,2025-11,2536.13
C00560,2025-12,20403.239999999998
C00561,2024-01,15083.69
C00561,2024-04,27571.87
C00561,2024-05,59536.32
C00561,2024-06,3689.02
C00561,2024-08,65445.0
C00561,2024-11,2581.82
C00561,2025-01,2553.55
C00561,2025-02,39972.27
C00561,2025-04,6324.02
C00561,2025-05,31687.84
C00561,2025-07,29138.9
C00561,2025-08,2960.71
C00561,2025-09,90320.81
C00561,2025-10,19752.1
C00562,2024-03,44916.03
C00562,2024-04,20260.84
C00562,2024-05,2228.37
C00562,2024-06,5876.32
C00562,2024-07,32033.95
C00562,2024-08,54548.13
C00562,2024-09,2321.09
C00562,2024-11,12641.900000000001
C00562,2024-12,36382.35
C00562,2025-01,2389.34
C00562,2025-02,6562.9
C00562,2025-03,15162.01
C00562,2025-04,46336.479999999996
C00562,2025-05,1340.09
C00562,2025-07,2038.52
C00562,2025-10,11947.5
C00562,2025-11,30719.24
C00562,2025-12,1022.61
C00563,2024-02,17308.03
C00563,2024-04,3554.1
C00563,2024-05,1713.06
C00563,2024-06,28342.5
C00563,2024-07,6011.37
C00563,2024-08,8021.72
C00563,2024-11,9661.33
C00563,2024-12,22453.12
C00563,2025-01,672.4
C00563,2025-02,21300.13
C00563,2025-03,12937.64
C00563,2025-04,3475.22
C00563,2025-06,47649.51
C00563,2025-08,251.79
C00563,2025-09,32773.09
C00564,2024-01,40528.09
C00564,2024-03,4923.18
C00564,2024-04,39188.55
C00564,2024-06,332.01
C00564,2024-07,238.24
C00564,2024-08,1491.94
C00564,2024-09,9098.26
C00564,2024-10,15265.64
C00564,2024-12,30214.87
C00564,2025-02,38751.15
C00564,2025-03,1994.64
C00564,2025-05,2344.58
C00564,2025-06,16498.35
C00564,2025-07,516.15
C00564,2025-08,750.31
C00564,2025-09,55599.33
C00564,2025-10,32966.880000000005
C00564,2025-11,11617.67
